"test.y","X1"
"CESC","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","COAD"
"THCA","BRCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","BRCA"
"THCA","OV"
"THCA","BRCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","BRCA"
"THCA","SKCM"
"THCA","BRCA"
"THCA","BRCA"
"THCA","SKCM"
"THCA","THCA"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","BRCA"
"THCA","SKCM"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"LIHC","BLCA"
"LIHC","LIHC"
"STAD","BRCA"
"SKCM","BLCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","UVM"
"SKCM","BRCA"
"SKCM","UVM"
"LIHC","LIHC"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"KIRC","KIRC"
"KIRP","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","BRCA"
"BRCA","THYM"
"CESC","BRCA"
"CESC","BLCA"
"CESC","LUAD"
"CESC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","PRAD"
"UCEC","OV"
"UCEC","LIHC"
"UCEC","THCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","OV"
"UCEC","OV"
"UCEC","LUSC"
"STAD","COAD"
"STAD","KIRC"
"PAAD","PAAD"
"PAAD","BRCA"
"PAAD","BLCA"
"COAD","LGG"
"COAD","BRCA"
"READ","COAD"
"READ","COAD"
"LGG","LGG"
"HNSC","HNSC"
"HNSC","BRCA"
"KIRP","BRCA"
"DLBC","THCA"
"DLBC","BRCA"
"DLBC","BRCA"
"DLBC","BRCA"
"DLBC","BLCA"
"DLBC","BLCA"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","BRCA"
"PAAD","LUSC"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","HNSC"
"PAAD","PAAD"
"PRAD","BRCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","COAD"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","THCA"
"BLCA","LUSC"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","COAD"
"BLCA","KIRC"
"BLCA","BLCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"DLBC","UCEC"
"DLBC","BRCA"
"DLBC","BRCA"
"LGG","THYM"
"LGG","THYM"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"UCEC","OV"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","PRAD"
"UCEC","THYM"
"BLCA","LUSC"
"BLCA","PAAD"
"STAD","COAD"
"STAD","BRCA"
"STAD","BRCA"
"STAD","COAD"
"SKCM","LGG"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","KIRC"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","BRCA"
"SKCM","SKCM"
"SKCM","BRCA"
"SKCM","THCA"
"BLCA","BRCA"
"CESC","UCEC"
"CESC","BRCA"
"CESC","UCEC"
"CESC","LUAD"
"CESC","BLCA"
"LIHC","BRCA"
"LIHC","OV"
"LIHC","BRCA"
"SKCM","SKCM"
"SARC","BRCA"
"SARC","BRCA"
"THCA","SKCM"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"PAAD","HNSC"
"PAAD","PAAD"
"PAAD","PAAD"
"BLCA","SKCM"
"BLCA","LUSC"
"BLCA","LUSC"
"BLCA","LUSC"
"BLCA","BLCA"
"LIHC","LGG"
"LIHC","BRCA"
"LIHC","OV"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","OV"
"LIHC","LIHC"
"LIHC","LIHC"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","THCA"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","BRCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","BLCA"
"THCA","THCA"
"LIHC","LUSC"
"KIRC","LIHC"
"KIRP","BRCA"
"KIRP","KIRC"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","LUSC"
"BRCA","BRCA"
"SKCM","LGG"
"SKCM","BRCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"DLBC","HNSC"
"DLBC","BRCA"
"DLBC","KIRC"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","BLCA"
"BLCA","LUAD"
"BLCA","BLCA"
"BLCA","OV"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","HNSC"
"BLCA","BLCA"
"THCA","THCA"
"THCA","SKCM"
"PAAD","OV"
"HNSC","BRCA"
"HNSC","HNSC"
"PAAD","PAAD"
"PRAD","BRCA"
"PRAD","BRCA"
"SARC","BRCA"
"SARC","BRCA"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","UCEC"
"PRAD","OV"
"PRAD","LUAD"
"PRAD","BRCA"
"PRAD","COAD"
"PRAD","PRAD"
"PRAD","OV"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","COAD"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","LUSC"
"KIRP","BRCA"
"KIRP","BRCA"
"CESC","BRCA"
"CESC","BLCA"
"LIHC","BRCA"
"LIHC","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","UCEC"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"STAD","BRCA"
"STAD","BRCA"
"STAD","COAD"
"STAD","BRCA"
"STAD","LIHC"
"STAD","UCEC"
"STAD","BRCA"
"PAAD","HNSC"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"PAAD","BRCA"
"PAAD","BRCA"
"PAAD","PAAD"
"PAAD","BRCA"
"PAAD","LUAD"
"PAAD","STAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","HNSC"
"PAAD","HNSC"
"PAAD","PAAD"
"PAAD","LUAD"
"PAAD","HNSC"
"KIRP","BRCA"
"PAAD","KIRC"
"PAAD","BRCA"
"PAAD","LUAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","HNSC"
"PAAD","BRCA"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","BRCA"
"PAAD","PAAD"
"SARC","BRCA"
"SARC","OV"
"SARC","BRCA"
"ESCA","THCA"
"ESCA","OV"
"ESCA","LUSC"
"ESCA","LUSC"
"ESCA","LUSC"
"ESCA","OV"
"ESCA","COAD"
"SKCM","SKCM"
"THCA","THCA"
"THCA","THCA"
"STAD","OV"
"STAD","OV"
"STAD","BRCA"
"STAD","GBM"
"STAD","HNSC"
"STAD","BRCA"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","OV"
"CESC","THYM"
"SARC","OV"
"SARC","BRCA"
"SARC","UCEC"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"LUAD","GBM"
"LUAD","LUSC"
"LUAD","PAAD"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","BRCA"
"KIRP","BLCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"PRAD","OV"
"PRAD","BLCA"
"PRAD","OV"
"PRAD","PRAD"
"BRCA","BRCA"
"SARC","OV"
"SARC","BRCA"
"CESC","BRCA"
"CESC","BRCA"
"ESCA","LUSC"
"ESCA","OV"
"ESCA","UCEC"
"SARC","OV"
"BLCA","OV"
"BLCA","BRCA"
"BLCA","BRCA"
"LIHC","BRCA"
"STAD","BLCA"
"PRAD","BRCA"
"SARC","OV"
"PRAD","UCEC"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","LGG"
"PRAD","BLCA"
"PRAD","LUAD"
"PRAD","PRAD"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","PRAD"
"KICH","BRCA"
"KICH","BRCA"
"KICH","UCEC"
"KICH","BRCA"
"KICH","OV"
"KICH","BRCA"
"KICH","BRCA"
"KICH","BRCA"
"KICH","OV"
"KICH","BRCA"
"KICH","KIRC"
"KICH","OV"
"UCEC","PRAD"
"BLCA","BLCA"
"BLCA","BLCA"
"LIHC","LIHC"
"LIHC","BRCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"HNSC","GBM"
"HNSC","BRCA"
"HNSC","KIRC"
"KIRP","BLCA"
"ESCA","OV"
"ESCA","OV"
"ESCA","BRCA"
"ESCA","OV"
"ESCA","LIHC"
"ESCA","LUSC"
"ESCA","LUSC"
"ESCA","HNSC"
"ESCA","BRCA"
"ESCA","BRCA"
"ESCA","PRAD"
"ESCA","LUAD"
"ESCA","COAD"
"ESCA","BRCA"
"ESCA","HNSC"
"ESCA","HNSC"
"ESCA","OV"
"ESCA","HNSC"
"ESCA","BRCA"
"ESCA","OV"
"ESCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"LUAD","LUSC"
"LUAD","COAD"
"LUSC","SKCM"
"BRCA","BRCA"
"BRCA","BRCA"
"LIHC","LIHC"
"SARC","OV"
"MESO","BRCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BLCA"
"BRCA","BRCA"
"ESCA","OV"
"ESCA","BRCA"
"ESCA","HNSC"
"ESCA","OV"
"ESCA","BRCA"
"ESCA","THYM"
"ESCA","HNSC"
"ESCA","LUSC"
"ESCA","LUSC"
"ESCA","LGG"
"ESCA","LUSC"
"ESCA","LUSC"
"ESCA","LUSC"
"PRAD","LGG"
"PRAD","HNSC"
"PRAD","BRCA"
"PAAD","HNSC"
"CESC","BLCA"
"CESC","BRCA"
"SARC","LUAD"
"KIRP","BRCA"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","LIHC"
"THCA","THCA"
"KIRC","KIRC"
"LUAD","KIRC"
"SARC","BRCA"
"LUAD","BRCA"
"LUAD","GBM"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","COAD"
"MESO","BRCA"
"LIHC","BRCA"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LGG"
"CESC","HNSC"
"STAD","BRCA"
"CESC","BRCA"
"HNSC","LGG"
"SARC","OV"
"UCS","UCEC"
"UCS","BRCA"
"UCS","OV"
"UCS","OV"
"UCS","PRAD"
"UCS","UCEC"
"UCS","BRCA"
"UCS","HNSC"
"UCS","BRCA"
"UCS","UCEC"
"UCS","BRCA"
"UCS","UCEC"
"UCS","BRCA"
"UCS","OV"
"UCS","UCEC"
"UCS","UCEC"
"UCS","HNSC"
"LUSC","BRCA"
"LUSC","LUSC"
"LUSC","BRCA"
"LUSC","HNSC"
"LUSC","SKCM"
"UCS","BRCA"
"UCS","UCEC"
"UCS","LUAD"
"UCS","UCEC"
"COAD","BRCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"LIHC","LIHC"
"LUAD","LUAD"
"LUAD","BRCA"
"LUAD","LUAD"
"LUAD","LUAD"
"LUSC","LUSC"
"LUSC","UCEC"
"LUSC","LUAD"
"MESO","PAAD"
"LUAD","OV"
"LUSC","COAD"
"KIRP","BRCA"
"SKCM","SKCM"
"BRCA","BRCA"
"BRCA","BLCA"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","GBM"
"ACC","LIHC"
"ACC","LUAD"
"ACC","GBM"
"ACC","BRCA"
"ACC","BRCA"
"ACC","BRCA"
"ACC","BRCA"
"ACC","BRCA"
"ACC","LIHC"
"ACC","LIHC"
"ACC","UCEC"
"ACC","BRCA"
"ACC","BRCA"
"ACC","BRCA"
"ACC","LIHC"
"ACC","BRCA"
"ACC","BRCA"
"ACC","LIHC"
"ACC","BRCA"
"ACC","BRCA"
"ACC","LUAD"
"HNSC","LUSC"
"HNSC","LUAD"
"HNSC","HNSC"
"HNSC","LUSC"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"ACC","BRCA"
"PCPG","BRCA"
"SARC","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"UCEC","UCEC"
"UCEC","BRCA"
"BRCA","OV"
"PCPG","BRCA"
"CESC","BRCA"
"CESC","BLCA"
"CESC","BRCA"
"CESC","BRCA"
"CESC","UCEC"
"CESC","BRCA"
"CESC","BRCA"
"PAAD","PAAD"
"SKCM","SKCM"
"SKCM","SKCM"
"SARC","OV"
"SARC","SKCM"
"COAD","UCEC"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"HNSC","HNSC"
"HNSC","BLCA"
"HNSC","UCEC"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","BRCA"
"SARC","OV"
"SARC","BLCA"
"SARC","COAD"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","HNSC"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","BRCA"
"STAD","BRCA"
"STAD","BRCA"
"ESCA","BLCA"
"ESCA","LUAD"
"ESCA","COAD"
"ESCA","LIHC"
"LGG","LGG"
"PAAD","HNSC"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","LUSC"
"LIHC","LUSC"
"STAD","BRCA"
"STAD","SKCM"
"STAD","LUSC"
"STAD","BRCA"
"STAD","HNSC"
"STAD","LUSC"
"ESCA","BLCA"
"SKCM","UVM"
"DLBC","BRCA"
"GBM","BRCA"
"HNSC","HNSC"
"HNSC","BLCA"
"PCPG","BRCA"
"COAD","COAD"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"LGG","LGG"
"LGG","LGG"
"BRCA","LUAD"
"BRCA","KIRC"
"BRCA","BRCA"
"BRCA","BRCA"
"BLCA","BRCA"
"TGCT","BRCA"
"TGCT","BRCA"
"PCPG","LUAD"
"PCPG","BRCA"
"PCPG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"SARC","OV"
"MESO","BRCA"
"SARC","BRCA"
"SARC","BRCA"
"TGCT","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"STAD","BLCA"
"STAD","OV"
"KIRP","BRCA"
"KIRP","SKCM"
"KIRP","BRCA"
"KIRP","BLCA"
"HNSC","KIRC"
"LGG","OV"
"LGG","LGG"
"HNSC","BRCA"
"HNSC","BRCA"
"PRAD","PRAD"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"MESO","BRCA"
"MESO","BRCA"
"MESO","BRCA"
"MESO","BRCA"
"CESC","BRCA"
"CESC","PAAD"
"MESO","BRCA"
"MESO","OV"
"SARC","BRCA"
"SARC","BRCA"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","THCA"
"BRCA","BRCA"
"HNSC","BRCA"
"PAAD","LUAD"
"MESO","BRCA"
"BRCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","SKCM"
"BLCA","LUSC"
"BLCA","LUSC"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","UCEC"
"PRAD","BRCA"
"PRAD","LUSC"
"PRAD","PRAD"
"PRAD","BRCA"
"UVM","BRCA"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","COAD"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"ESCA","COAD"
"ESCA","LUSC"
"BRCA","BRCA"
"DLBC","UCEC"
"UVM","UVM"
"UVM","UVM"
"UVM","BRCA"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","LUSC"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"OV","OV"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","PRAD"
"STAD","LUSC"
"STAD","LUSC"
"STAD","LUAD"
"STAD","OV"
"STAD","OV"
"STAD","HNSC"
"STAD","OV"
"STAD","PRAD"
"STAD","OV"
"ESCA","OV"
"ESCA","UCEC"
"ESCA","HNSC"
"ESCA","OV"
"ESCA","OV"
"ESCA","PRAD"
"CESC","KIRC"
"CESC","LUAD"
"CESC","BRCA"
"CESC","BRCA"
"CESC","BRCA"
"CESC","PRAD"
"CESC","BRCA"
"CESC","UCEC"
"CESC","BLCA"
"CESC","BRCA"
"CESC","UCEC"
"CESC","BRCA"
"CESC","HNSC"
"CESC","BRCA"
"CESC","COAD"
"CESC","BLCA"
"LGG","LGG"
"SKCM","THCA"
"CHOL","LGG"
"CHOL","BRCA"
"CHOL","LIHC"
"CHOL","BRCA"
"CHOL","KIRC"
"CHOL","LGG"
"LGG","LGG"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","LUSC"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"PCPG","BRCA"
"UVM","UVM"
"UVM","UVM"
"CHOL","BLCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","LUAD"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","THCA"
"SKCM","SKCM"
"LGG","LGG"
"LIHC","BRCA"
"SARC","OV"
"LGG","LGG"
"SARC","OV"
"SARC","BRCA"
"SARC","BRCA"
"SARC","UCEC"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"SARC","HNSC"
"LUSC","LUAD"
"PAAD","PAAD"
"TGCT","BRCA"
"TGCT","GBM"
"TGCT","BRCA"
"TGCT","BRCA"
"TGCT","THYM"
"TGCT","BRCA"
"TGCT","BRCA"
"BLCA","COAD"
"BLCA","BRCA"
"BLCA","THYM"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","LUSC"
"BLCA","BLCA"
"BLCA","UCEC"
"BLCA","BRCA"
"BLCA","COAD"
"BLCA","LIHC"
"BLCA","THCA"
"BLCA","BRCA"
"BLCA","OV"
"BLCA","BLCA"
"BLCA","THCA"
"BLCA","BLCA"
"BLCA","HNSC"
"BLCA","LUAD"
"PRAD","BLCA"
"THYM","BRCA"
"THYM","THYM"
"THYM","BRCA"
"THYM","SKCM"
"THYM","THYM"
"PAAD","BRCA"
"ESCA","OV"
"PRAD","KIRC"
"THYM","THYM"
"THYM","THYM"
"THYM","BRCA"
"THYM","KIRC"
"THYM","THYM"
"SKCM","BRCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"PRAD","PRAD"
"PAAD","PAAD"
"BLCA","LGG"
"BLCA","THCA"
"SKCM","SKCM"
"SKCM","BRCA"
"PRAD","BRCA"
"PRAD","LUSC"
"PRAD","BRCA"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","BLCA"
"PRAD","OV"
"MESO","BRCA"
"UVM","UVM"
"SKCM","THCA"
"SARC","UCEC"
"PAAD","KIRC"
"ESCA","LUAD"
"ESCA","LUSC"
"ESCA","LUAD"
"BRCA","OV"
"STAD","OV"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","BRCA"
"THYM","THYM"
"THYM","THYM"
"THYM","LGG"
"THYM","BRCA"
"THYM","THYM"
"CHOL","HNSC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","BRCA"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","LIHC"
"PRAD","BLCA"
"PRAD","PRAD"
"PRAD","BRCA"
"CHOL","BRCA"
"CESC","BRCA"
"CESC","BRCA"
"CESC","LUSC"
"CESC","THYM"
"TGCT","PAAD"
"TGCT","BRCA"
"MESO","OV"
"MESO","BLCA"
"LIHC","BRCA"
"LIHC","LIHC"
"STAD","LUSC"
"ESCA","LUSC"
"LIHC","BRCA"
"LIHC","LIHC"
"GBM","BRCA"
"GBM","PRAD"
"OV","LUSC"
"OV","OV"
"OV","COAD"
"OV","OV"
"OV","OV"
"OV","SARC"
"OV","OV"
"OV","THYM"
"LUAD","LIHC"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","COAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","LIHC"
"LUAD","LUAD"
"LUAD","GBM"
"LUAD","STAD"
"GBM","BRCA"
"GBM","GBM"
"GBM","LGG"
"GBM","PRAD"
"GBM","SARC"
"GBM","GBM"
"GBM","THCA"
"GBM","OV"
"GBM","GBM"
"GBM","GBM"
"GBM","CESC"
"GBM","PRAD"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","BRCA"
"GBM","GBM"
"GBM","BRCA"
"GBM","GBM"
"GBM","PRAD"
"GBM","LGG"
"GBM","OV"
"GBM","OV"
"GBM","GBM"
"GBM","GBM"
"GBM","SARC"
"GBM","STAD"
"GBM","LUAD"
"GBM","THCA"
"GBM","HNSC"
"GBM","GBM"
"GBM","GBM"
"GBM","OV"
"GBM","BRCA"
"GBM","GBM"
"GBM","BRCA"
"GBM","LGG"
"GBM","KIRC"
"GBM","KIRP"
"GBM","GBM"
"GBM","PRAD"
"GBM","OV"
"GBM","GBM"
"OV","OV"
"OV","OV"
"OV","LUSC"
"OV","OV"
"GBM","PRAD"
"GBM","BRCA"
"GBM","GBM"
"GBM","OV"
"GBM","BRCA"
"GBM","GBM"
"GBM","LUAD"
"GBM","GBM"
"GBM","LGG"
"GBM","TGCT"
"GBM","LGG"
"GBM","GBM"
"GBM","STAD"
"GBM","LIHC"
"GBM","OV"
"GBM","BRCA"
"GBM","GBM"
"GBM","BRCA"
"GBM","PRAD"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","HNSC"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","BRCA"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","LUSC"
"OV","BLCA"
"OV","OV"
"OV","STAD"
"OV","LUAD"
"OV","OV"
"OV","LUSC"
"OV","OV"
"OV","OV"
"OV","BRCA"
"OV","LIHC"
"OV","OV"
"OV","OV"
"OV","PRAD"
"OV","OV"
"OV","HNSC"
"OV","BRCA"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","BRCA"
"OV","BRCA"
"GBM","BRCA"
"GBM","GBM"
"GBM","LUAD"
"GBM","GBM"
"GBM","LUAD"
"GBM","GBM"
"GBM","LUAD"
"GBM","UCEC"
"GBM","PRAD"
"GBM","GBM"
"GBM","OV"
"GBM","LGG"
"GBM","GBM"
"LUAD","OV"
"LUAD","COAD"
"LUAD","LUSC"
"LUAD","LUSC"
"LUAD","LUSC"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","COAD"
"LUAD","COAD"
"LUAD","LUSC"
"LUSC","LUSC"
"LUSC","HNSC"
"LUSC","COAD"
"LUSC","LUSC"
"LUSC","LUSC"
"GBM","BRCA"
"GBM","GBM"
"GBM","COAD"
"GBM","LGG"
"GBM","BRCA"
"GBM","PRAD"
"GBM","GBM"
"GBM","OV"
"GBM","GBM"
"GBM","BRCA"
"GBM","UCEC"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","LGG"
"OV","OV"
"OV","OV"
"OV","STAD"
"OV","OV"
"OV","HNSC"
"LUSC","OV"
"LUSC","BLCA"
"LUSC","LUAD"
"LUSC","HNSC"
"LUSC","LUAD"
"LUSC","BRCA"
"LUSC","OV"
"LUSC","LUSC"
"LUSC","OV"
"LUSC","HNSC"
"LUSC","LUAD"
"LUSC","LUSC"
"LUSC","GBM"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","BRCA"
"LUSC","HNSC"
"OV","BRCA"
"OV","COAD"
"OV","OV"
"OV","UCS"
"OV","LUSC"
"OV","LUSC"
"OV","BRCA"
